Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,50800,51860,50200,50800,44254.25781,29634150
2017-12-01,50800,51780,50800,50840,44289.11328,12868600
2017-12-04,50840,51340,50020,51340,44724.67969,14865050
2017-12-05,50600,51300,50280,51260,44654.99219,9326550
2017-12-06,51260,51560,50020,50020,43574.76953,10889200
2017-12-07,50040,50980,50020,50740,44201.98438,11065600
2017-12-08,51360,52000,51040,52000,45299.63672,11290450
2017-12-11,52000,52040,51500,51780,45107.98828,8125850
2017-12-12,51820,52100,51660,52100,45386.75781,8765050
2017-12-13,52100,52100,51100,51320,44707.26563,11333700
2017-12-14,51320,52280,51060,51060,44480.76172,20310400
2017-12-15,51240,51480,50520,50620,44097.45313,14928550
2017-12-18,50620,51240,50620,51200,44602.71875,7350250
2017-12-19,51540,52080,51520,51560,44916.33203,11978600
2017-12-21,51000,51060,49100,49140,42808.15625,15624300
2017-12-22,49400,49960,49240,49700,43296.00391,11199650
2017-12-26,49760,50100,48200,48200,41989.27734,16039850
2017-12-27,48960,49560,48460,49360,43386.87109,10743600
2017-12-28,49560,50960,49500,50960,44793.25391,8985450
2018-01-02,51380,51400,50780,51020,44845.99609,8474250
2018-01-03,52540,52560,51420,51620,45373.38672,10013500
2018-01-04,52120,52180,50640,51080,44898.72266,11695450
2018-01-05,51300,52120,51200,52120,45812.87891,9481150
2018-01-08,52400,52520,51500,52020,45724.98047,8383650
2018-01-09,51460,51720,49980,50400,44301.02344,18013600
2018-01-10,50500,50520,48640,48840,42929.79297,18566800
2018-01-11,48200,49260,48020,48240,42402.40234,25123800
2018-01-12,48240,48480,46760,48200,42367.24609,27270450
2018-01-15,48800,48980,47920,48540,42666.10156,10096000
2018-01-16,48760,50140,48620,50000,43949.42578,20389650
2018-01-17,50020,50020,49060,49620,43615.40625,11053050
2018-01-18,50020,50640,49820,49900,43861.52734,14848850
2018-01-19,50380,50380,49040,49320,43351.71094,9219950
2018-01-22,48640,48680,47960,48240,42402.40234,12520900
2018-01-23,48660,49160,48300,49160,43211.07813,13532700
2018-01-24,48860,49700,48560,49340,43369.29297,9550500
2018-01-25,49220,50360,49160,50260,44177.96484,11160350
2018-01-26,50500,50780,49840,50780,44635.03125,10350100
2018-01-29,51200,51480,50900,51220,45021.78906,11838800
2018-01-30,50440,50640,49780,49800,43773.625,12284550
2018-01-31,50020,54140,49600,49900,43861.52734,64681300
2018-02-01,50620,50960,49720,49820,43791.20703,27609450
2018-02-02,49380,49400,47700,47700,41927.75,29260350
2018-02-05,46500,48320,46000,47920,42121.12891,28357900
2018-02-06,46600,47920,46580,47420,41681.63281,19406450
2018-02-07,48240,48260,45800,45800,40257.67578,23448050
2018-02-08,46120,46620,45980,46000,40433.46875,23251050
2018-02-09,44440,45180,44420,44700,39290.78906,17465000
2018-02-12,45100,46320,45040,45720,40187.35156,15754950
2018-02-13,46200,48060,46200,47540,41787.10547,18923250
2018-02-14,48080,49100,47940,49000,43070.44141,18905900
2018-02-19,49800,49800,47860,48380,42525.45703,15353450
2018-02-20,48040,48160,47220,47400,41664.04688,10122600
2018-02-21,47280,47580,46840,47280,41558.5625,12880200
2018-02-22,47260,47260,46760,46760,41101.51172,8869950
2018-02-23,46760,47800,46760,47220,41505.83594,12423300
2018-02-26,47280,47560,47080,47380,41646.48047,9560650
2018-02-27,48360,48380,47380,47380,41646.48047,9830550
2018-02-28,47380,48100,47000,47060,41365.19141,15162350
2018-03-02,46580,46800,46000,46020,40451.03906,13265500
2018-03-05,45820,46160,45080,45200,39730.28125,14100950
2018-03-06,45920,47100,45820,47020,41330.03906,15423350
2018-03-07,48200,48900,47220,48620,42736.42578,21427050
2018-03-08,49200,49480,48080,49200,43246.24219,19463650
2018-03-09,49440,50540,49240,49740,43720.89063,14304400
2018-03-12,50560,50780,49580,49740,43720.89063,8688950
2018-03-13,50760,51660,50360,51660,45408.55078,20098700
2018-03-14,51020,52000,51000,51760,45496.44141,12713250
2018-03-15,52000,52020,51020,51540,45303.06641,8882450
2018-03-16,51220,51420,50240,51140,44951.46875,12184900
2018-03-19,50620,51340,50440,50740,44599.87109,8218850
2018-03-20,50700,51200,50100,51200,45004.20703,8193250
2018-03-21,51780,51780,51060,51060,44881.16016,8905200
2018-03-22,51060,51780,51040,51780,45514.02734,8454100
2018-03-23,50340,50720,49600,49720,43703.30469,14854950
2018-03-26,49420,50280,49040,50280,44195.53906,10057750
2018-03-27,50320,50460,49080,49980,43931.84375,11874000
2018-03-28,49100,49100,48340,48700,42806.73047,15159450
2018-03-29,48700,49560,48320,49040,43421.22266,10067000
2018-03-30,49080,49900,49080,49220,43580.59766,7777100
2018-04-02,49000,49220,48500,48540,42978.51172,7115650
2018-04-03,47880,48140,47280,48120,42606.63281,12768250
2018-04-04,48160,48260,46920,46920,41544.12109,12384200
2018-04-05,47400,49380,47340,48740,43155.59766,13245600
2018-04-06,48000,48580,47400,48400,42854.54297,12532700
2018-04-09,48260,49440,48200,49200,43562.89844,9950400
2018-04-10,48540,49220,48040,48880,43279.55469,10984350
2018-04-11,49900,49900,48600,48860,43261.84375,10051100
2018-04-12,49440,49440,48880,49000,43385.80859,12466250
2018-04-13,49600,50180,49400,49800,44094.14063,10278300
2018-04-16,50320,50600,49860,50340,44572.27344,7877450
2018-04-17,50240,50540,49820,49980,44253.52344,7772000
2018-04-18,51000,51360,50580,51360,45475.40625,13462600
2018-04-19,52000,52980,51540,52780,46732.71484,17190550
2018-04-20,51800,52260,51420,51620,45705.61719,11761000
2018-04-23,51000,52080,51000,51900,45953.53906,11619000
2018-04-24,51840,51860,50080,50460,44678.52734,15770300
2018-04-25,49220,50500,49220,50400,44625.40625,16614600
2018-04-26,50420,52160,50400,52140,46166.04297,18046550
2018-04-27,53380,53640,52440,53000,46927.50781,30310800
2018-04-30,53000,53000,53000,53000,46927.50781,0
2018-05-02,53000,53000,53000,53000,46927.50781,0
2018-05-03,53000,53000,53000,53000,46927.50781,0
2018-05-04,53000,53900,51800,51900,45953.53906,39565391
2018-05-08,52600,53200,51900,52600,46573.32813,23104720
2018-05-09,52600,52800,50900,50900,45068.11328,16128305
2018-05-10,51700,51700,50600,51600,45687.90625,13905263
2018-05-11,52000,52200,51200,51300,45422.28516,10314997
2018-05-14,51000,51100,49900,50100,44359.77734,14909272
2018-05-15,50200,50400,49100,49200,43562.89844,18709146
2018-05-16,49200,50200,49150,49850,44138.42578,15918683
2018-05-17,50300,50500,49400,49400,43739.97656,10365440
2018-05-18,49900,49900,49350,49500,43828.51172,6706570
2018-05-21,49650,50200,49100,50000,44271.23047,9020998
2018-05-23,50600,52000,50400,51800,45864.99219,17095490
2018-05-24,52000,52000,51100,51400,45510.82813,8289275
2018-05-25,51000,52800,50800,52700,46661.87891,15207266
2018-05-28,52500,53000,52000,52300,46307.70703,9787820
2018-05-29,52200,52500,51300,51300,45422.28516,8480437
2018-05-30,51300,51500,49100,49500,43828.51172,20498098
2018-05-31,50400,50800,49850,50700,44891.02344,63491109
2018-06-01,50500,51700,49950,51300,45422.28516,13038499
2018-06-04,50800,51200,50700,51100,45245.19531,9767171
2018-06-05,51100,51400,50400,51300,45422.28516,9144100
2018-06-07,51800,51800,50500,50600,44802.48438,13590016
2018-06-08,50200,50400,49600,49650,43961.32813,16951706
2018-06-11,49750,50300,49350,49900,44182.6875,10571312
2018-06-12,49700,49800,49250,49400,43739.97656,12110569
2018-06-14,49000,49000,48200,48200,42677.46875,20971729
2018-06-15,48500,48700,47650,47650,42190.48438,17080892
2018-06-18,47600,47650,46200,46600,41260.78125,16661870
2018-06-19,47200,47350,46500,47000,41614.96094,15217971
2018-06-20,47450,47600,46850,47000,41614.96094,12959316
2018-06-21,47900,47900,47050,47050,41659.22266,10015541
2018-06-22,47000,47250,46200,47250,41836.31641,10298006
2018-06-25,47050,47050,46150,46650,41305.05859,10587711
2018-06-26,45900,47300,45900,47000,41614.96094,11223166
2018-06-27,47450,48500,47000,47950,42456.10938,15274752
2018-06-28,46850,47150,46600,46800,41746.0625,12784800
2018-06-29,46250,47150,46200,46650,41612.26563,14099635
2018-07-02,46500,47150,45500,45550,40631.05859,13112253
2018-07-03,45750,46450,45750,46150,41166.26953,10959655
2018-07-04,46700,47050,46050,46250,41255.45703,8776763
2018-07-05,46100,46550,45600,45950,40987.86328,7039773
2018-07-06,45500,45850,44650,44900,40051.25391,17843706
2018-07-09,45500,46100,45200,45600,40675.66406,11602464
2018-07-10,46200,46550,46100,46300,41300.06641,10528665
2018-07-11,46400,46450,45400,46000,41032.46094,11224077
2018-07-12,45900,46250,45450,45500,40586.45703,11828104
2018-07-13,45800,46500,45750,46500,41478.46875,11543389
2018-07-16,46800,46800,46000,46050,41077.05859,7678719
2018-07-17,46150,46200,45600,45850,40898.66016,8892953
2018-07-18,46700,47200,46450,46550,41523.07031,10952645
2018-07-19,47050,47200,46600,46900,41835.28125,9880128
2018-07-20,47000,47600,46700,47450,42325.875,10474547
2018-07-23,47100,47200,46150,46500,41478.46875,10823782
2018-07-24,46350,46600,45950,46150,41166.26953,8261363
2018-07-25,46250,46550,45900,46150,41166.26953,7222471
2018-07-26,46100,47000,46000,46900,41835.28125,7374946
2018-07-27,46450,47000,46450,46900,41835.28125,4762460
2018-07-30,46550,46800,46350,46500,41478.46875,5723035
2018-07-31,46200,46450,46000,46250,41255.45703,8033607
2018-08-01,46050,46850,46050,46550,41523.07031,7484499
2018-08-02,46550,46800,45500,45550,40631.05859,8560924
2018-08-03,45850,45900,45450,45750,40809.46094,8274944
2018-08-06,46150,46150,45750,45800,40854.05859,6771979
2018-08-07,46300,46750,45900,46700,41656.86328,9058174
2018-08-08,47000,47000,46550,46800,41746.0625,6429338
2018-08-09,47000,47050,46450,46900,41835.28125,12010886
2018-08-10,46150,46400,44850,45400,40497.25781,16670643
2018-08-13,44950,45100,44650,45050,40185.05469,9803831
2018-08-14,44850,45400,44850,45150,40274.25781,6409259
2018-08-16,43800,44650,43700,44250,39471.44531,10088229
2018-08-17,44050,44400,44050,44100,39337.64063,6808747
2018-08-20,43500,44200,43500,43850,39114.63672,7289124
2018-08-21,43700,44900,43700,44800,39962.04688,9520270
2018-08-22,45150,46200,44900,46100,41121.66797,11641656
2018-08-23,46150,46200,45700,46200,41210.86328,6730918
2018-08-24,45900,46400,45550,46150,41166.26953,6582535
2018-08-27,46100,46550,46000,46300,41300.06641,5263782
2018-08-28,46800,46950,46300,46550,41523.07031,7365976
2018-08-29,46750,46800,46400,46800,41746.0625,5572374
2018-08-30,46950,47950,46700,47650,42504.28125,12193231
2018-08-31,47100,48450,47000,48450,43217.88281,13577454
2018-09-03,48200,48300,47300,47450,42325.875,8595084
2018-09-04,47550,47800,47200,47650,42504.28125,6791255
2018-09-05,47300,47450,46400,46600,41567.66797,9139998
2018-09-06,46200,46400,45800,46100,41121.66797,9040553
2018-09-07,44500,45200,44400,44900,40051.25391,18285508
2018-09-10,45450,45550,45000,45500,40586.45703,9979838
2018-09-11,45550,45900,45050,45050,40185.05469,9865790
2018-09-12,44900,45100,44500,44550,39739.05078,12995269
2018-09-13,44550,44750,44000,44050,39293.05078,18277942
2018-09-14,45000,45850,44900,45850,40898.66016,12446344
2018-09-17,45550,45800,44900,45150,40274.25781,8123384
2018-09-18,44950,45900,44700,45500,40586.45703,9987090
2018-09-19,46000,46200,45700,46150,41166.26953,9367454
2018-09-20,46850,47600,46400,47250,42147.47656,13536966
2018-09-21,46550,47550,46550,47400,42281.26563,14476906
2018-09-27,46950,47500,46450,47500,42689.30469,15804586
2018-09-28,47250,47250,46300,46450,41745.63281,11270515
2018-10-01,46450,46800,45800,46350,41655.76172,6354983
2018-10-02,46450,46700,45700,45700,41071.59375,6607188
2018-10-04,45150,45600,44700,44700,40172.875,11865327
2018-10-05,44800,45500,44550,44700,40172.875,10544165
2018-10-08,44200,45200,44200,44950,40397.55859,6759464
2018-10-10,45250,45500,44500,45300,40712.10938,10341349
2018-10-11,44000,44650,43100,43100,38734.91797,19324537
2018-10-12,43200,44650,43200,44000,39543.76953,12640906
2018-10-15,44050,44050,43350,43800,39364.03125,7434522
2018-10-16,43700,44150,43350,43600,39184.27734,6825677
2018-10-17,44150,44500,44000,44150,39678.57813,8306193
2018-10-18,43950,44450,43700,44050,39588.71094,8347725
2018-10-19,43900,44150,43450,43900,39453.89844,7842520
2018-10-22,43450,43950,43200,43550,39139.33984,8357648
2018-10-23,43300,43450,42550,43050,38689.98438,9531231
2018-10-24,43050,43100,42250,42550,38240.61328,13522825
2018-10-25,40600,41550,40550,41000,36847.60156,19338170
2018-10-26,41100,41300,40400,41000,36847.60156,14413864
2018-10-29,40850,41950,40550,41400,37207.08594,14460521
2018-10-30,41400,43000,41000,42350,38060.875,14205190
2018-10-31,42900,43350,41700,42400,38105.80469,17621480
2018-11-01,42450,42950,42150,42150,37881.13672,13423132
2018-11-02,43050,44250,42800,44150,39678.57813,16517112
2018-11-05,43750,43800,42900,43800,39364.03125,9426777
2018-11-06,43750,43800,42950,43750,39319.08203,7713625
2018-11-07,43600,44500,43400,44000,39543.76953,11553998
2018-11-08,44900,45050,44050,44050,39588.71094,12617397
2018-11-09,44450,44850,43900,44300,39813.37891,7318500
2018-11-12,43850,45250,43700,45200,40622.23438,8552566
2018-11-13,43900,44500,43400,44500,39993.13281,9311126
2018-11-14,44500,44500,43800,44100,39633.63281,6783344
2018-11-15,44050,44350,43500,44250,39768.44531,5864067
2018-11-16,44600,44750,43700,44000,39543.76953,7777124
2018-11-19,44050,44250,43450,43650,39229.21484,7538720
2018-11-20,42450,43000,42100,42800,38465.30078,9420664
2018-11-21,41800,42300,41800,42100,37836.19531,10769589
2018-11-22,42000,42650,42000,42450,38150.75,5970796
2018-11-23,42450,42600,41900,42400,38105.80469,5192638
2018-11-26,42150,42800,42100,42600,38285.55469,6613009
2018-11-27,42900,43100,42500,43050,38689.98438,8367091
2018-11-28,42800,43200,42750,43150,38779.84766,6943099
2018-11-29,43850,43850,42900,43150,38779.84766,8473511
2018-11-30,43450,44000,41750,41850,37611.51953,19775519
2018-12-03,42750,43400,42400,43250,38869.72656,12110702
2018-12-04,42650,42900,41900,42150,37881.13672,14347746
2018-12-05,40900,41750,40850,41450,37252.02734,12631983
2018-12-06,40600,41100,40450,40500,36398.23438,14251826
2018-12-07,40900,41400,40850,40950,36802.67969,11433083
2018-12-10,40450,40650,40000,40200,36128.62891,14892263
2018-12-11,40600,40700,40200,40250,36173.55859,10638766
2018-12-12,40250,40700,40150,40450,36353.30859,12024279
2018-12-13,40650,40750,40000,40000,35948.88672,26254646
2018-12-14,40200,40200,38700,38950,35005.21875,19671783
2018-12-17,38650,39600,38650,39150,35184.96484,11532968
2018-12-18,38300,39200,38300,38900,34960.28906,11042101
2018-12-19,38900,39350,38850,39100,35140.03125,9942037
2018-12-20,38600,39100,38500,38650,34735.60156,11937617
2018-12-21,38200,38650,38100,38650,34735.60156,14947080
2018-12-24,38500,39050,38300,38800,34870.41797,9729530
2018-12-26,38400,38750,38300,38350,34465.98438,12707675
2018-12-27,38700,38800,38100,38250,34696.39453,10510643
2018-12-28,38250,38900,38200,38700,35104.58203,9900267
2019-01-02,39400,39400,38550,38750,35149.94531,7847664
2019-01-03,38300,38550,37450,37600,34106.78125,12471493
2019-01-04,37450,37600,36850,37450,33970.71875,14108958
2019-01-07,38000,38900,37800,38750,35149.94531,12748997
2019-01-08,38000,39200,37950,38100,34560.32422,12756554
2019-01-09,38650,39600,38300,39600,35920.96484,17452708
2019-01-10,40000,40150,39600,39800,36102.38672,14731699
2019-01-11,40350,40550,39950,40500,36737.35156,11661063
2019-01-14,40450,40700,39850,40050,36329.16016,11984996
2019-01-15,40050,41100,39850,41100,37281.61719,11492756
2019-01-16,41150,41450,40700,41450,37599.09375,8491595
2019-01-17,41700,42100,41450,41950,38052.64453,11736903
2019-01-18,42000,42400,41950,42300,38370.125,11029256
2019-01-21,42700,42750,41900,42750,38778.3125,11355701
2019-01-22,42750,42850,41850,42150,38234.07031,9964356
2019-01-23,41350,42250,41350,42000,38098,11071079
2019-01-24,43050,43100,42350,43050,39050.44922,14747623
2019-01-25,44300,44750,43750,44750,40592.51563,22789395
2019-01-28,45000,45500,44600,45050,40864.62891,17998914
2019-01-29,45050,45500,44350,45500,41272.82813,16215017
2019-01-30,44800,46400,44800,46400,42089.21875,17505980
2019-01-31,46650,47050,46150,46150,41862.44531,21621145
2019-02-01,46650,46950,46250,46350,42043.85938,13832454
2019-02-07,46800,47100,46200,46200,41907.80078,15872001
2019-02-08,45700,45700,44650,44800,40637.85938,12689196
2019-02-11,44500,45000,44250,45000,40819.28125,11125044
2019-02-12,44650,46250,44650,46050,41771.73438,13184367
2019-02-13,46400,46700,46000,46200,41907.80078,11299738
2019-02-14,46600,47500,46150,47500,43087.02344,17259341
2019-02-15,46750,46850,45650,46050,41771.73438,10554643
2019-02-18,46500,46850,45850,46200,41907.80078,8183728
2019-02-19,45850,46150,45450,45950,41681.03125,6741395
2019-02-20,46750,47100,46500,46900,42542.76953,11506720
2019-02-21,46500,47200,46200,46950,42588.11719,8694009
2019-02-22,46500,47150,46450,47150,42769.54688,6895772
2019-02-25,47400,47550,47050,47350,42950.96875,7484716
2019-02-26,47350,47450,46500,46750,42406.70313,7985547
2019-02-27,47000,47250,46750,46750,42406.70313,8045211
2019-02-28,46400,46500,45100,45100,40910,23569321
2019-03-04,46000,46100,44800,44850,40683.21875,12926539
2019-03-05,44600,45100,44150,44250,40138.96094,10612405
2019-03-06,44000,44300,43700,44000,39912.19141,10202544
2019-03-07,43400,44950,43400,44450,40320.38672,11049749
2019-03-08,44450,44800,43800,43800,39730.77344,7729069
2019-03-11,44400,44450,43650,43650,39594.70703,10717408
2019-03-12,44300,44950,44150,44650,40501.80078,11431977
2019-03-13,44250,44450,43700,43850,39776.125,8108343
2019-03-14,43700,44300,43550,43850,39776.125,18039161
2019-03-15,43800,44250,43700,44200,40093.60938,16814163
2019-03-18,43950,44150,43450,43700,39640.0625,8188876
2019-03-19,43750,43900,43550,43900,39821.48438,7609563
2019-03-20,43800,44200,43100,44050,39957.54297,9846242
2019-03-21,44600,46250,44050,45850,41590.31641,21138016
2019-03-22,46850,47000,46250,46550,42225.28516,12535911
2019-03-25,45300,45650,44800,45500,41272.82813,8699728
2019-03-26,45500,45700,44900,45250,41046.05859,9729811
2019-03-27,44750,45600,44250,45350,41136.76172,9568081
2019-03-28,44950,45200,44300,44850,41003.28906,6821306
2019-03-29,44500,44900,44200,44650,40820.44531,11491713
2019-04-01,45200,45450,44850,45050,41186.13281,7362129
2019-04-02,45550,46100,45350,45750,41826.10156,9480688
2019-04-03,46750,46750,45800,46600,42603.19531,12436570
2019-04-04,46150,47100,46150,46950,42923.17969,12650168
2019-04-05,46950,47550,46600,46850,42831.75,8546339
2019-04-08,47250,47250,46150,46650,42648.91016,8507909
2019-04-09,46700,46950,46200,46650,42648.91016,6878761
2019-04-10,46400,46700,46050,46700,42694.62109,11883995
2019-04-11,46700,46800,46150,46250,42283.21094,13697399
2019-04-12,46050,46900,46000,46850,42831.75,7668936
2019-04-15,47150,47500,47000,47050,43014.59375,8733019
2019-04-16,47400,47400,46800,47250,43197.44922,7730881
2019-04-17,47300,47600,47000,47050,43014.59375,5513658
2019-04-18,47200,47250,45500,45600,41688.96094,12808747
2019-04-19,45750,46000,45250,45300,41414.69922,8479710
2019-04-22,45400,45900,45100,45350,41460.40234,6006957
2019-04-23,45050,45500,45000,45200,41323.27344,6920566
2019-04-24,45400,45650,44150,44750,40911.87109,13299267
2019-04-25,44250,45000,44100,44650,40820.44531,10868965
2019-04-26,44200,45000,43800,44850,41003.28906,9739982
2019-04-29,45150,46150,45100,46150,42191.79297,8777517
2019-04-30,46000,46300,45350,45850,41917.52344,11121273
2019-05-02,45500,46150,45400,45900,41963.23438,8625126
2019-05-03,45900,46050,45300,45300,41414.69922,6562916
2019-05-07,45250,45300,44400,44850,41003.28906,12014907
2019-05-08,44300,44850,44200,44250,40454.75391,10398754
2019-05-09,43900,44250,42450,42450,38809.13672,23029718
2019-05-10,42600,43450,42450,42900,39220.53516,14579512
2019-05-13,42500,43200,42350,42650,38991.98047,7635079
2019-05-14,41300,43100,41300,42650,38991.98047,11563730
2019-05-15,42700,43050,42550,42550,38900.55078,7670185
2019-05-16,42350,42400,41350,41550,37986.32422,13687828
2019-05-17,41950,42050,40850,41200,37666.34375,13357951
2019-05-20,41650,42100,41550,42000,38397.73438,15752397
2019-05-21,42600,43950,42350,43150,39449.10156,18812133
2019-05-22,43700,43800,42400,43500,39769.07422,11033339
2019-05-23,43900,44000,43250,43850,40089.0625,12259006
2019-05-24,43800,43800,42400,42700,39037.69922,13966305
2019-05-27,42500,43000,42350,42650,38991.98047,8066669
2019-05-28,42550,42950,42150,42550,38900.55078,24506881
2019-05-29,41850,42100,41300,41800,38214.88281,14930618
2019-05-30,42200,42700,42150,42550,38900.55078,11766018
2019-05-31,42600,42800,42150,42500,38854.84766,11365999
2019-06-03,42950,43900,42500,43800,40043.34375,15466580
2019-06-04,43400,43700,43000,43450,39723.37109,9913497
2019-06-05,44050,44200,43700,43900,40134.76953,12464135
2019-06-07,43600,44350,43450,44200,40409.03906,11683682
2019-06-10,44300,44850,44050,44800,40957.57422,8792182
2019-06-11,44800,45000,44550,44850,41003.28906,6664872
2019-06-12,44800,45050,44300,44600,40774.73438,8607439
2019-06-13,44200,44400,43400,43750,39997.63281,16906541
2019-06-14,43750,44150,43300,44000,40226.19531,9322873
2019-06-17,43750,44050,43400,43900,40134.76953,11890424
2019-06-18,43750,44500,43650,44350,40546.17188,7994928
2019-06-19,45450,45450,45000,45350,41460.40234,10417690
2019-06-20,44850,45500,44850,45500,41597.53906,7147785
2019-06-21,45750,45800,45200,45700,41780.38281,9454913
2019-06-24,45200,45800,45200,45500,41597.53906,6085066
2019-06-25,45200,45800,45200,45600,41688.96094,7076774
2019-06-26,45800,46000,45600,45700,41780.38281,9226097
2019-06-27,46000,46600,45750,46500,42843.65234,12603534
2019-06-28,47000,47000,46700,47000,43304.33203,12949231
2019-07-01,47350,47400,46250,46600,42935.78906,11383522
2019-07-02,46200,46900,45850,46250,42613.29688,8463073
2019-07-03,45750,46350,45200,45400,41830.14844,9669368
2019-07-04,45250,46200,45250,46000,42382.95703,6365573
2019-07-05,45950,45950,45250,45650,42060.48047,7235395
2019-07-08,44750,44800,44350,44400,40908.77734,7823843
2019-07-09,44850,45450,44700,45100,41553.73438,7646421
2019-07-10,45550,46150,45500,45550,41968.34375,9253930
2019-07-11,46350,46550,46150,46200,42567.23438,10989751
2019-07-12,46350,46400,45800,46300,42659.37109,5245804
2019-07-15,45950,46650,45750,46450,42797.57813,4717226
2019-07-16,46450,46850,46300,46850,43166.125,7407824
2019-07-17,46150,46350,45950,46050,42429.02734,5216602
2019-07-18,46450,46450,45650,46100,42475.10547,5143554
2019-07-19,46650,46950,46600,46800,43120.05469,8819393
2019-07-22,46800,47300,46600,47200,43488.60156,9009109
2019-07-23,47350,47550,47050,47300,43580.74219,9061381
2019-07-24,47100,47150,46250,46400,42751.51172,8756522
2019-07-25,47150,47200,46600,47200,43488.60156,8408838
2019-07-26,46650,47150,46550,47150,43442.53906,7873886
2019-07-29,46800,47050,46000,46100,42475.10547,6856846
2019-07-30,46300,46850,46300,46550,42889.71875,5551014
2019-07-31,46200,46600,45000,45350,41784.06641,12872916
2019-08-01,44900,45500,44850,45200,41645.875,7811181
2019-08-02,44550,45500,44300,44950,41415.53125,12151374
2019-08-05,44350,44600,43600,43950,40494.15625,14214086
2019-08-06,42500,43800,42500,43500,40079.54297,15083824
2019-08-07,43600,43900,43100,43200,39803.13281,10002533
2019-08-08,43250,43500,42650,42650,39296.37891,16926881
2019-08-09,43250,43350,43050,43150,39757.05859,9685147
2019-08-12,44000,44000,43550,43700,40263.8125,8466169
2019-08-13,43500,43500,42950,43000,39618.85938,7276979
2019-08-14,43900,44250,43500,43700,40263.8125,8750135
2019-08-16,43800,43900,43300,43900,40448.09375,9528115
2019-08-19,44350,44350,43500,43600,40171.67188,6014218
2019-08-20,43950,44600,43550,44450,40954.84375,8434205
2019-08-21,44350,44800,44150,44500,41000.90625,6571717
2019-08-22,44500,44700,43850,44050,40586.29297,8061177
2019-08-23,43800,44200,43650,43950,40494.15625,5017381
2019-08-26,43050,43800,42950,43600,40171.67188,7954949
2019-08-27,43650,44200,43600,44050,40586.29297,16883932
2019-08-28,44100,44400,43750,44150,40678.43359,5758333
2019-08-29,44200,44200,43050,43400,39987.41016,10768862
2019-08-30,43750,44300,43750,44000,40540.22656,9899073
2019-09-02,44850,44850,43650,43800,40355.95313,7185537
2019-09-03,43550,43650,43100,43250,39849.19922,9774941
2019-09-04,43250,44100,43150,44100,40632.35938,12441837
2019-09-05,44800,46100,44450,45700,42106.54688,18297430
2019-09-06,46500,46500,45850,46300,42659.37109,9896562
2019-09-09,46450,47000,46300,46900,43212.19141,9434157
2019-09-10,47100,47200,46550,47000,43304.33203,9231792
2019-09-11,47300,47400,46800,47150,43442.53906,16141619
2019-09-16,47000,47100,46400,47100,43396.47266,15550926
2019-09-17,47000,47100,46800,46900,43212.19141,7006280
2019-09-18,46900,47700,46800,47700,43949.29297,10413027
2019-09-19,48050,49200,47850,49150,45285.27734,16461413
2019-09-20,49400,49600,49100,49200,45331.34766,15460210
2019-09-23,49250,49300,49000,49300,45423.47656,7568553
2019-09-24,49050,49650,48850,49500,45607.75,7871955
2019-09-25,49200,49350,48800,48900,45054.92969,9187141
2019-09-26,49000,49250,48900,49200,45331.34766,8494756
2019-09-27,48000,48700,48000,48400,44917.42969,8048041
2019-09-30,48050,49250,47900,49050,45520.66406,9497119
2019-10-01,48900,49100,48650,48850,45335.05469,6206035
2019-10-02,48350,48400,47600,47600,44174.99609,8382463
2019-10-04,47400,48650,47350,48000,44546.21094,9331695
2019-10-07,48350,48700,47650,47750,44314.20313,7047273
2019-10-08,47900,49000,47600,48900,45381.45703,14239367
2019-10-10,48200,49200,48000,48550,45056.63672,18639855
2019-10-11,49000,49450,48800,49150,45613.46875,7783275
2019-10-14,50000,50300,49850,50000,46402.30859,11130635
2019-10-15,49900,50200,49900,50100,46495.10938,6058105
2019-10-16,50700,50900,50400,50700,47051.9375,9136282
2019-10-17,50500,50600,50100,50500,46866.32422,6701380
2019-10-18,50300,50900,49650,49900,46309.50781,8483106
2019-10-21,49900,50400,49800,50300,46680.71875,4406531
2019-10-22,50800,51500,50700,51200,47515.95703,10898729
2019-10-23,51300,51500,50800,51200,47515.95703,8663880
2019-10-24,52500,52500,50500,50700,47051.9375,21185785
2019-10-25,50800,51200,50500,50900,47237.55078,7879897
2019-10-28,50700,51500,50700,51300,47608.77344,6431522
2019-10-29,51400,51700,50800,51100,47423.15625,7581629
2019-10-30,50700,50800,50200,50400,46773.53125,8959435
2019-10-31,51000,51400,50300,50400,46773.53125,10304777
2019-11-01,50600,51200,50400,51200,47515.95703,8467846
2019-11-04,51700,52300,51400,52300,48536.82031,13012411
2019-11-05,52400,52700,52100,52700,48908.02734,10581034
2019-11-06,52900,53500,52700,53300,49464.85938,14361133
2019-11-07,53400,53400,52400,52900,49093.63672,9257116
2019-11-08,53200,53300,52000,52100,48351.20313,11603290
2019-11-11,52200,52200,51400,51600,47887.18359,8185952
2019-11-12,51800,52600,51600,52600,48815.22656,6576148
2019-11-13,52500,52500,52000,52500,48722.42578,6225196
2019-11-14,51900,52800,51900,52800,49000.83984,12010018
2019-11-15,52900,53700,52600,53700,49836.08203,9703360
2019-11-18,53600,53800,53200,53500,49650.46875,7746554
2019-11-19,53200,53500,52700,53500,49650.46875,8907177
2019-11-20,53400,53400,52000,52000,48258.39453,12560070
